item_id,project_id,category,sub_category,item_name,unit,quantity,rate_per_unit_inr,amount_inr
ITM011592,PRJ0362,Electrical,Fire Safety Electrical,Fire alarm panel & detectors,nos,3.0,46687.32,140061.96
ITM011593,PRJ0362,Electrical,Lighting,LED panel light 18W,nos,477.0,648.39,309282.03
ITM011594,PRJ0362,Electrical,Switchgear,Main LT panel (custom),nos,1.0,102892.74,102892.74
ITM011595,PRJ0362,Electrical,Wiring,PVC insulated copper wire 2.5 sqmm,meter,36772.32,37.85,1391832.31
ITM011596,PRJ0362,Electrical,Transformer,Distribution transformer (as per load calc),nos,1.0,936645.75,936645.75
ITM011597,PRJ0362,Electrical,Switchgear,MCB distribution board (8-way),nos,56.0,1977.92,110763.52
ITM011598,PRJ0362,Electrical,Cables,XLPE armoured cable 3.5C x 95 sqmm,meter,378.68,1306.89,494893.11
ITM011599,PRJ0362,Electrical,Lighting,LED street/flood light 50W,nos,43.0,2289.22,98436.46
ITM011600,PRJ0362,Electrical,Sockets and Switches,Modular switch/socket points,nos,546.0,635.13,346780.98
ITM011601,PRJ0362,Electrical,Cable Trays,GI perforated cable tray,meter,1978.19,428.43,847515.94
ITM011602,PRJ0362,Electrical,DG Set,Diesel generator set (backup),nos,1.0,678398.93,678398.93
ITM011603,PRJ0362,Electrical,Switchgear,MCCB panel 200A,nos,3.0,21431.09,64293.27
ITM011604,PRJ0362,Electrical,Conduiting,PVC conduit pipe 25mm with accessories,meter,33390.06,54.71,1826770.18
ITM011605,PRJ0362,Electrical,Earthing,Earthing pit with GI strip,nos,21.0,5603.5,117673.5
ITM011606,PRJ0362,Electrical,Cables,XLPE armoured cable 3.5C x 50 sqmm,meter,470.77,890.42,419183.02
ITM011607,PRJ0362,Plumbing,Drainage,PVC SWR pipe 110mm with fittings,meter,5068.18,234.79,1189957.98
ITM011608,PRJ0362,Plumbing,Water Tank,Overhead RCC/PVC water tank,nos,2.0,95717.58,191435.16
ITM011609,PRJ0362,Plumbing,Pumps,Centrifugal water pump set,nos,3.0,27204.09,81612.27
ITM011610,PRJ0363,Civil,Concrete,RCC M25 for slabs/beams,cum,24557.28,10206.4,250641422.59
ITM011611,PRJ0363,Civil,Masonry,Brickwork in CM 1:6 (230mm),sqm,176160.26,938.17,165268271.12
ITM011612,PRJ0363,Civil,Painting,Exterior weatherproof paint,sqm,651058.81,,
ITM011613,PRJ0363,Civil,Plastering,Internal cement plaster 12mm,sqm,987444.0,266.88,263529054.72
ITM011614,PRJ0363,Civil,Concrete,RCC M25 for footings/columns,cum,13328.07,9080.92,121031137.42
ITM011615,PRJ0363,Civil,Plastering,External cement plaster 20mm,sqm,562615.36,286.06,160941749.88
ITM011616,PRJ0363,Civil,Waterproofing,Terrace waterproofing (APP membrane),sqm,50814.86,475.91,24183300.02
ITM011617,PRJ0363,Civil,Painting,Interior emulsion paint (2 coats),sqm,1027938.48,156.15,160512593.65
ITM011618,PRJ0363,Civil,Roofing,RCC roof slab with waterproofing,sqm,477973.6,1898.98,907662306.93
ITM011619,PRJ0363,Civil,Doors and Windows,Aluminium windows with glazing,sqm,46341.37,4899.3,227040274.04
ITM011620,PRJ0363,Civil,Masonry,AAC block masonry (200mm),sqm,162680.19,708.96,115333747.5
ITM011621,PRJ0363,Civil,Flooring,Vitrified tile flooring,sqm,506564.83,1378.29,698193239.54
ITM011622,PRJ0363,Civil,Reinforcement,TMT steel bars Fe 500,kg,2018852.52,69.73,140774586.22
ITM011623,PRJ0363,Civil,Earthwork,Excavation for foundation,cum,7920.24,264.4,2094111.46
ITM011624,PRJ0363,Civil,Structural Steel,Structural steel fabrication & erection,kg,1874101.49,104.39,195637454.54
ITM011625,PRJ0363,Civil,Concrete,PCC (Plain Cement Concrete) 1:4:8,cum,4406.15,5686.97,25057642.87
ITM011626,PRJ0363,Civil,Flooring,Granite flooring,sqm,58825.03,2381.03,140064161.18
ITM011627,PRJ0363,Civil,Earthwork,Backfilling with excavated earth,cum,5417.29,190.21,1030422.73
ITM011628,PRJ0363,Civil,Doors and Windows,Flush doors with frame,nos,659.0,10261.45,6762295.55
ITM011629,PRJ0363,Electrical,Switchgear,Main LT panel (custom),nos,4.0,159305.05,637220.2
ITM011630,PRJ0363,Electrical,Wiring,PVC insulated copper wire 2.5 sqmm,meter,449283.84,33.48,15042022.96
ITM011631,PRJ0363,Electrical,Wiring,PVC insulated copper wire 4 sqmm,meter,202262.33,50.29,10171772.58
ITM011632,PRJ0363,Electrical,Conduiting,PVC conduit pipe 25mm with accessories,meter,224274.58,56.78,12734310.65
ITM011633,PRJ0363,Electrical,Cable Trays,GI perforated cable tray,meter,28143.57,536.83,15108312.68
ITM011634,PRJ0363,Electrical,Lighting,LED street/flood light 50W,nos,691.0,2092.53,1445938.23
ITM011635,PRJ0363,Electrical,Lighting,Emergency exit light,nos,321.0,1229.09,394537.89
ITM011636,PRJ0363,Electrical,Switchgear,MCCB panel 200A,nos,46.0,24553.34,1129453.64
ITM011637,PRJ0363,Electrical,Switchgear,MCB distribution board (8-way),nos,726.0,2611.09,1895651.34
ITM011638,PRJ0363,Electrical,Cables,XLPE armoured cable 3.5C x 95 sqmm,meter,2994.01,1449.59,4340086.96
ITM011639,PRJ0363,Electrical,Earthing,Earthing pit with GI strip,nos,123.0,5251.7,645959.1
ITM011640,PRJ0363,Electrical,Lighting,LED panel light 18W,nos,6640.0,808.37,5367576.8
ITM011641,PRJ0363,Electrical,DG Set,Diesel generator set (backup),nos,2.0,610974.27,1221948.54
ITM011642,PRJ0363,Plumbing,Pumps,Centrifugal water pump set,nos,20.0,31624.83,632496.6
ITM011643,PRJ0363,Plumbing,Water Supply,CPVC pipe 25mm with fittings,meter,124717.04,224.32,27976526.41
ITM011644,PRJ0363,Plumbing,Sanitary Fittings,Water closet (WC) with flush tank,nos,422.0,11641.75,4912818.5
ITM011645,PRJ0363,Plumbing,Water Tank,Overhead RCC/PVC water tank,nos,19.0,56459.1,1072722.9
ITM011646,PRJ0363,Plumbing,Drainage,PVC SWR pipe 110mm with fittings,meter,50691.92,319.07,16174270.91
ITM011647,PRJ0364,Civil,Structural Steel,Structural steel fabrication & erection,kg,469489.81,103.67,48672008.6
ITM011648,PRJ0364,Civil,Reinforcement,TMT steel bars Fe 500,kg,891753.2,67.13,59863392.32
ITM011649,PRJ0364,Civil,Masonry,Brickwork in CM 1:6 (230mm),sqm,103786.45,757.83,78652485.4
ITM011650,PRJ0364,Civil,Concrete,RCC M25 for footings/columns,cum,6110.59,7466.4,45624109.18
ITM011651,PRJ0364,Civil,Earthwork,Backfilling with excavated earth,cum,3180.29,192.64,612651.07
ITM011652,PRJ0364,Civil,Plastering,External cement plaster 20mm,sqm,273939.19,265.13,72629497.44
ITM011653,PRJ0364,Civil,Flooring,Granite flooring,sqm,21173.41,1778.04,37647169.92
ITM011654,PRJ0364,Civil,Masonry,AAC block masonry (200mm),sqm,100078.02,584.53,58498605.03
ITM011655,PRJ0364,Civil,Concrete,RCC M25 for slabs/beams,cum,8757.39,8635.53,75624704.07
ITM011656,PRJ0364,Civil,Doors and Windows,Flush doors with frame,nos,194.0,11262.14,2184855.16
ITM011657,PRJ0364,Civil,Flooring,Vitrified tile flooring,sqm,202565.06,1259.28,255086128.76
ITM011658,PRJ0364,Civil,Doors and Windows,Aluminium windows with glazing,sqm,15486.02,4443.83,68817240.26
ITM011659,PRJ0364,Civil,Waterproofing,Terrace waterproofing (APP membrane),sqm,20685.54,361.47,7477202.14
ITM011660,PRJ0364,Civil,Roofing,RCC roof slab with waterproofing,sqm,227557.66,1606.01,365459877.54
ITM011661,PRJ0364,Electrical,Wiring,PVC insulated copper wire 2.5 sqmm,meter,214551.24,30.26,6492320.52
ITM011662,PRJ0364,Electrical,Conduiting,PVC conduit pipe 25mm with accessories,meter,149214.0,57.34,8555930.76
ITM011663,PRJ0364,Electrical,Fire Safety Electrical,Fire alarm panel & detectors,nos,15.0,29689.99,445349.85
ITM011664,PRJ0364,Electrical,Earthing,Earthing pit with GI strip,nos,84.0,3538.8,297259.2
ITM011665,PRJ0364,Electrical,Cables,XLPE armoured cable 3.5C x 50 sqmm,meter,2178.56,667.7,1454624.51
ITM011666,PRJ0364,Electrical,Switchgear,MCB distribution board (8-way),nos,197.0,2285.39,450221.83
ITM011667,PRJ0364,Electrical,Lighting,Emergency exit light,nos,196.0,1367.43,268016.28
ITM011668,PRJ0364,Electrical,DG Set,Diesel generator set (backup),nos,1.0,666347.81,666347.81
ITM011669,PRJ0364,Electrical,Cables,XLPE armoured cable 3.5C x 95 sqmm,meter,1770.78,1168.82,2069723.08
ITM011670,PRJ0364,Electrical,Sockets and Switches,Modular switch/socket points,nos,4930.0,445.74,2197498.2
ITM011671,PRJ0364,Plumbing,Sanitary Fittings,Water closet (WC) with flush tank,nos,212.0,6794.41,1440414.92
ITM011672,PRJ0364,Plumbing,Drainage,PVC SWR pipe 110mm with fittings,meter,45146.06,225.74,10191271.58
ITM011673,PRJ0364,Plumbing,Pumps,Centrifugal water pump set,nos,11.0,18627.41,204901.51
ITM011674,PRJ0364,Plumbing,Water Tank,Overhead RCC/PVC water tank,nos,10.0,76236.4,762364.0
ITM011675,PRJ0364,Plumbing,Water Supply,CPVC pipe 25mm with fittings,meter,39775.07,205.54,8175367.89
ITM011676,PRJ0365,Civil,Plastering,External cement plaster 20mm,sqm,52955.94,212.39,11247312.1
ITM011677,PRJ0365,Civil,Roofing,RCC roof slab with waterproofing,sqm,50061.13,1702.23,85215557.32
ITM011678,PRJ0365,Civil,Waterproofing,Terrace waterproofing (APP membrane),sqm,4628.63,329.71,1526105.6
ITM011679,PRJ0365,Civil,Flooring,Granite flooring,sqm,6341.52,2611.6,16561513.63
ITM011680,PRJ0365,Civil,Plastering,Internal cement plaster 12mm,sqm,89872.29,166.72,14983508.19
ITM011681,PRJ0365,Civil,Painting,Interior emulsion paint (2 coats),sqm,96430.37,117.33,11314175.31
ITM011682,PRJ0365,Civil,Concrete,PCC (Plain Cement Concrete) 1:4:8,cum,526.16,4029.47,2120145.94
ITM011683,PRJ0365,Civil,Doors and Windows,Flush doors with frame,nos,44.0,8035.99,353583.56
ITM011684,PRJ0365,Civil,Masonry,Brickwork in CM 1:6 (230mm),sqm,22550.79,611.22,13783493.86
ITM011685,PRJ0365,Civil,Concrete,RCC M25 for footings/columns,cum,1232.89,8485.27,10461404.53
ITM011686,PRJ0365,Electrical,Switchgear,MCCB panel 200A,nos,5.0,16860.55,84302.75
ITM011687,PRJ0365,Electrical,Lighting,LED panel light 18W,nos,693.0,428.01,296610.93
ITM011688,PRJ0365,Electrical,Cable Trays,GI perforated cable tray,meter,3019.38,430.61,1300175.22
ITM011689,PRJ0365,Electrical,Lighting,Emergency exit light,nos,45.0,1127.18,50723.1
ITM011690,PRJ0365,Electrical,Transformer,Distribution transformer (as per load calc),nos,1.0,833915.07,833915.07
ITM011691,PRJ0365,Electrical,Cables,XLPE armoured cable 3.5C x 50 sqmm,meter,518.78,733.69,380623.7
ITM011692,PRJ0365,Electrical,Fire Safety Electrical,Fire alarm panel & detectors,nos,4.0,42118.63,168474.52
ITM011693,PRJ0365,Electrical,Switchgear,MCB distribution board (8-way),nos,58.0,2359.05,136824.9
ITM011694,PRJ0365,Electrical,Wiring,PVC insulated copper wire 2.5 sqmm,meter,64461.34,32.96,2124645.77
ITM011695,PRJ0365,Electrical,Sockets and Switches,Modular switch/socket points,nos,757.0,432.75,327591.75
ITM011696,PRJ0365,Electrical,Wiring,PVC insulated copper wire 4 sqmm,meter,16133.55,46.68,753114.11
ITM011697,PRJ0365,Electrical,Lighting,LED street/flood light 50W,nos,48.0,2610.29,125293.92
ITM011698,PRJ0365,Electrical,Switchgear,Main LT panel (custom),nos,1.0,94526.58,94526.58
ITM011699,PRJ0365,Electrical,Earthing,Earthing pit with GI strip,nos,19.0,5167.26,98177.94
ITM011700,PRJ0365,Electrical,DG Set,Diesel generator set (backup),nos,1.0,632886.65,632886.65
ITM011701,PRJ0365,Plumbing,Drainage,PVC SWR pipe 110mm with fittings,meter,9231.57,234.6,2165726.32
ITM011702,PRJ0365,Plumbing,Sanitary Fittings,Wash basin with fittings,nos,42.0,4121.95,173121.9
ITM011703,PRJ0365,Plumbing,Water Supply,CPVC pipe 25mm with fittings,meter,11704.59,241.71,2829116.45
ITM011704,PRJ0365,Plumbing,Pumps,Centrifugal water pump set,nos,1.0,18245.52,18245.52
ITM011705,PRJ0365,Plumbing,Sanitary Fittings,Water closet (WC) with flush tank,nos,30.0,10235.35,307060.5
ITM011706,PRJ0366,Civil,Flooring,Vitrified tile flooring,sqm,195150.28,1419.9,277093882.57
ITM011707,PRJ0366,Civil,Concrete,RCC M25 for slabs/beams,cum,6850.43,10158.64,69591052.22
ITM011708,PRJ0366,Civil,Reinforcement,TMT steel bars Fe 500,kg,757719.98,81.69,61898145.17
ITM011709,PRJ0366,Civil,Concrete,PCC (Plain Cement Concrete) 1:4:8,cum,1791.69,5304.3,9503661.27
ITM011710,PRJ0366,Civil,Plastering,Internal cement plaster 12mm,sqm,340515.94,281.02,95691789.46
ITM011711,PRJ0366,Civil,Painting,Exterior weatherproof paint,sqm,246084.94,143.8,35387014.37
ITM011712,PRJ0366,Civil,Painting,Interior emulsion paint (2 coats),sqm,444009.9,114.11,50665969.69
ITM011713,PRJ0366,Civil,Doors and Windows,Aluminium windows with glazing,sqm,17294.3,4286.71,74135648.75
ITM011714,PRJ0366,Civil,Structural Steel,Structural steel fabrication & erection,kg,605792.98,103.58,62748036.87
ITM011715,PRJ0366,Civil,Concrete,RCC M25 for footings/columns,cum,5610.73,9606.03,53896840.7
ITM011716,PRJ0366,Civil,Earthwork,Excavation for foundation,cum,4873.46,,
ITM011717,PRJ0366,Civil,Masonry,Brickwork in CM 1:6 (230mm),sqm,97472.99,,
ITM011718,PRJ0366,Electrical,Lighting,LED street/flood light 50W,nos,343.0,2691.45,923167.35
ITM011719,PRJ0366,Electrical,Switchgear,MCCB panel 200A,nos,29.0,22713.71,658697.59
ITM011720,PRJ0366,Electrical,Transformer,Distribution transformer (as per load calc),nos,1.0,528896.72,528896.72
ITM011721,PRJ0366,Electrical,Switchgear,MCB distribution board (8-way),nos,218.0,2396.95,522535.1
ITM011722,PRJ0366,Electrical,Earthing,Earthing pit with GI strip,nos,83.0,4853.34,402827.22
ITM011723,PRJ0366,Electrical,Conduiting,PVC conduit pipe 25mm with accessories,meter,150582.83,60.51,9111767.04
ITM011724,PRJ0366,Electrical,Switchgear,Main LT panel (custom),nos,2.0,144829.46,289658.92
ITM011725,PRJ0366,Electrical,Cables,XLPE armoured cable 3.5C x 50 sqmm,meter,4124.31,799.07,3295612.39
ITM011726,PRJ0366,Electrical,Fire Safety Electrical,Fire alarm panel & detectors,nos,20.0,36098.48,721969.6
ITM011727,PRJ0366,Electrical,DG Set,Diesel generator set (backup),nos,1.0,517762.63,517762.63
ITM011728,PRJ0366,Electrical,Lighting,LED panel light 18W,nos,1905.0,598.48,1140104.4
ITM011729,PRJ0366,Electrical,Lighting,Emergency exit light,nos,109.0,1515.09,165144.81
ITM011730,PRJ0366,Electrical,Cable Trays,GI perforated cable tray,meter,12721.71,557.35,7090445.07
ITM011731,PRJ0366,Plumbing,Sanitary Fittings,Wash basin with fittings,nos,301.0,4863.54,1463925.54
ITM011732,PRJ0366,Plumbing,Drainage,PVC SWR pipe 110mm with fittings,meter,26554.97,335.41,8906802.49
ITM011733,PRJ0366,Plumbing,Water Tank,Overhead RCC/PVC water tank,nos,11.0,88737.6,976113.6
ITM011734,PRJ0367,Civil,Concrete,RCC M25 for slabs/beams,cum,7221.61,8489.44,61307424.8
ITM011735,PRJ0367,Civil,Earthwork,Backfilling with excavated earth,cum,1842.51,178.19,328316.86
ITM011736,PRJ0367,Civil,Roofing,RCC roof slab with waterproofing,sqm,152469.21,1807.08,275524060.01
ITM011737,PRJ0367,Civil,Doors and Windows,Flush doors with frame,nos,212.0,9972.93,2114261.16
ITM011738,PRJ0367,Civil,Flooring,Vitrified tile flooring,sqm,163975.99,1174.85,192647191.85
ITM011739,PRJ0367,Civil,Concrete,PCC (Plain Cement Concrete) 1:4:8,cum,1707.21,4411.83,7531920.29
ITM011740,PRJ0367,Civil,Waterproofing,Terrace waterproofing (APP membrane),sqm,14747.76,452.86,6678670.59
ITM011741,PRJ0367,Civil,Earthwork,Excavation for foundation,cum,2988.18,215.23,643145.98
ITM011742,PRJ0367,Civil,Structural Steel,Structural steel fabrication & erection,kg,213581.6,124.53,26597316.65
ITM011743,PRJ0367,Civil,Plastering,Internal cement plaster 12mm,sqm,309192.84,225.7,69784823.99
ITM011744,PRJ0367,Civil,Concrete,RCC M25 for footings/columns,cum,5621.07,7842.43,44082848.0
ITM011745,PRJ0367,Civil,Masonry,Brickwork in CM 1:6 (230mm),sqm,61402.55,710.54,43628967.88
ITM011746,PRJ0367,Civil,Reinforcement,TMT steel bars Fe 500,kg,532989.39,75.31,40139430.96
ITM011747,PRJ0367,Civil,Painting,Interior emulsion paint (2 coats),sqm,307076.38,118.37,36348631.1
ITM011748,PRJ0367,Civil,Masonry,AAC block masonry (200mm),sqm,43917.88,679.05,29822436.41
ITM011749,PRJ0367,Civil,Flooring,Granite flooring,sqm,19500.74,2620.72,51105979.33
ITM011750,PRJ0367,Civil,Doors and Windows,Aluminium windows with glazing,sqm,13391.41,4717.94,63179868.9
ITM011751,PRJ0367,Civil,Plastering,External cement plaster 20mm,sqm,145992.76,235.87,34435312.3
ITM011752,PRJ0367,Electrical,Switchgear,MCCB panel 200A,nos,16.0,25532.36,408517.76
ITM011753,PRJ0367,Electrical,Lighting,Emergency exit light,nos,119.0,925.87,110178.53
ITM011754,PRJ0367,Electrical,Cable Trays,GI perforated cable tray,meter,8440.8,497.72,4201154.98
ITM011755,PRJ0367,Electrical,Wiring,PVC insulated copper wire 2.5 sqmm,meter,176224.96,32.67,5757269.44
ITM011756,PRJ0367,Electrical,Switchgear,Main LT panel (custom),nos,2.0,113695.16,227390.32
ITM011757,PRJ0367,Electrical,Transformer,Distribution transformer (as per load calc),nos,1.0,,
ITM011758,PRJ0367,Electrical,Fire Safety Electrical,Fire alarm panel & detectors,nos,15.0,42595.62,638934.3
ITM011759,PRJ0367,Electrical,Wiring,PVC insulated copper wire 4 sqmm,meter,67350.74,44.68,3009231.06
ITM011760,PRJ0367,Electrical,Earthing,Earthing pit with GI strip,nos,38.0,5292.7,201122.6
ITM011761,PRJ0367,Electrical,Cables,XLPE armoured cable 3.5C x 50 sqmm,meter,2013.66,669.42,1347984.28
ITM011762,PRJ0367,Electrical,Conduiting,PVC conduit pipe 25mm with accessories,meter,84313.81,58.93,4968612.82
ITM011763,PRJ0367,Plumbing,Sanitary Fittings,Wash basin with fittings,nos,104.0,3666.9,381357.6
ITM011764,PRJ0367,Plumbing,Sanitary Fittings,Water closet (WC) with flush tank,nos,145.0,7443.27,1079274.15
ITM011765,PRJ0367,Plumbing,Water Supply,CPVC pipe 25mm with fittings,meter,37796.25,242.91,9181087.09
ITM011766,PRJ0367,Plumbing,Pumps,Centrifugal water pump set,nos,7.0,23664.17,165649.19
ITM011767,PRJ0367,Plumbing,Water Tank,Overhead RCC/PVC water tank,nos,10.0,79340.15,793401.5
ITM011768,PRJ0368,Civil,Doors and Windows,Aluminium windows with glazing,sqm,23292.98,5175.68,120557010.73
ITM011769,PRJ0368,Civil,Doors and Windows,Flush doors with frame,nos,331.0,10563.54,3496531.74
ITM011770,PRJ0368,Civil,Painting,Exterior weatherproof paint,sqm,240951.06,157.94,38055810.42
ITM011771,PRJ0368,Civil,Masonry,AAC block masonry (200mm),sqm,86257.5,561.07,48396495.53
ITM011772,PRJ0368,Civil,Painting,Interior emulsion paint (2 coats),sqm,630710.43,93.9,59223709.38
ITM011773,PRJ0368,Civil,Flooring,Granite flooring,sqm,34006.46,2984.28,101484798.45
ITM011774,PRJ0368,Civil,Concrete,RCC M25 for slabs/beams,cum,7721.49,9056.26,69927821.03
ITM011775,PRJ0368,Civil,Roofing,RCC roof slab with waterproofing,sqm,211675.13,1477.47,312743654.32
ITM011776,PRJ0368,Civil,Reinforcement,TMT steel bars Fe 500,kg,992027.36,64.11,63598874.05
ITM011777,PRJ0368,Civil,Earthwork,Backfilling with excavated earth,cum,3544.91,160.0,567185.6
ITM011778,PRJ0368,Electrical,Lighting,Emergency exit light,nos,140.0,1096.15,153461.0
ITM011779,PRJ0368,Electrical,Lighting,LED street/flood light 50W,nos,363.0,2199.07,798262.41
ITM011780,PRJ0368,Electrical,Cable Trays,GI perforated cable tray,meter,18024.98,518.67,9349016.38
ITM011781,PRJ0368,Electrical,Cables,XLPE armoured cable 3.5C x 50 sqmm,meter,3965.99,815.23,3233194.03
ITM011782,PRJ0368,Electrical,Sockets and Switches,Modular switch/socket points,nos,3645.0,,
ITM011783,PRJ0368,Electrical,Wiring,PVC insulated copper wire 2.5 sqmm,meter,194968.39,31.2,6083013.77
ITM011784,PRJ0368,Electrical,Switchgear,Main LT panel (custom),nos,3.0,159131.24,477393.72
ITM011785,PRJ0368,Electrical,Earthing,Earthing pit with GI strip,nos,126.0,4458.97,561830.22
ITM011786,PRJ0368,Electrical,Transformer,Distribution transformer (as per load calc),nos,2.0,446465.34,892930.68
ITM011787,PRJ0368,Plumbing,Sanitary Fittings,Wash basin with fittings,nos,321.0,5657.69,1816118.49
ITM011788,PRJ0368,Plumbing,Pumps,Centrifugal water pump set,nos,11.0,34124.89,375373.79
ITM011789,PRJ0368,Plumbing,Sanitary Fittings,Water closet (WC) with flush tank,nos,312.0,8885.78,2772363.36
ITM011790,PRJ0368,Plumbing,Water Supply,CPVC pipe 25mm with fittings,meter,61546.75,241.0,14832766.75
ITM011791,PRJ0368,Plumbing,Water Tank,Overhead RCC/PVC water tank,nos,7.0,44872.36,314106.52
ITM011792,PRJ0369,Civil,Reinforcement,TMT steel bars Fe 500,kg,1718598.88,73.11,125646764.12
ITM011793,PRJ0369,Civil,Doors and Windows,Aluminium windows with glazing,sqm,28773.96,5953.3,171300016.07
ITM011794,PRJ0369,Civil,Masonry,AAC block masonry (200mm),sqm,96906.25,675.17,65428192.81
ITM011795,PRJ0369,Civil,Waterproofing,Terrace waterproofing (APP membrane),sqm,36889.83,512.45,18904193.38
ITM011796,PRJ0369,Civil,Masonry,Brickwork in CM 1:6 (230mm),sqm,160127.92,894.5,143234424.44
ITM011797,PRJ0369,Civil,Earthwork,Backfilling with excavated earth,cum,4490.85,201.33,904142.83
ITM011798,PRJ0369,Civil,Earthwork,Excavation for foundation,cum,8335.79,323.58,2697294.93
ITM011799,PRJ0369,Civil,Flooring,Granite flooring,sqm,83693.23,2558.24,214107368.72
ITM011800,PRJ0369,Civil,Structural Steel,Structural steel fabrication & erection,kg,925070.15,141.74,131119443.06
ITM011801,PRJ0369,Civil,Painting,Interior emulsion paint (2 coats),sqm,797889.69,,
ITM011802,PRJ0369,Civil,Doors and Windows,Flush doors with frame,nos,397.0,14312.96,5682245.12
ITM011803,PRJ0369,Civil,Roofing,RCC roof slab with waterproofing,sqm,316771.92,1430.16,453034529.11
ITM011804,PRJ0369,Civil,Plastering,External cement plaster 20mm,sqm,322563.33,309.67,99888186.4
