project_id,project_type,state,project_size_sqft,project_duration_months,month_of_construction,contractor_experience_yrs,num_workers,workforce_skill_level,supervision_quality,material_type,blueprint_quantity,actual_quantity_used,wastage_pct,wastage_category,cost_overrun_inr,logistics_score,monsoon_intensity,monsoon_sensitivity
PRJ-1729,Metro Rail,West Bengal,9908,33,7,2,458,Unskilled,Excellent,Vitrified Tiles,1147.0,1269.97,10.72,Medium,79931.0,0.62,0.9,0.2
PRJ-1730,Bridge Construction,Madhya Pradesh,10889,36,5,6,340,Semi-skilled,Average,Coarse Aggregate,29.3,32.76,11.8,Medium,4152.0,0.55,0.15,0.5
PRJ-1731,Metro Rail,Punjab,14814,52,6,7,347,Unskilled,Poor,HDPE Pipes,655.0,708.79,8.21,Medium,24205.0,0.74,0.7,0.1
PRJ-1732,Hospital,Punjab,7641,23,6,19,304,Unskilled,Poor,River Sand,57.4,73.91,28.77,High,29718.0,0.74,0.7,0.9
PRJ-1733,Data Center,Haryana,7199,16,6,21,253,Expert,Average,OPC Cement,9.6,10.8,12.46,Medium,456.0,0.71,0.7,0.7
PRJ-1734,Metro Rail,Madhya Pradesh,13512,22,9,27,288,Skilled,Excellent,TMT Steel,35.6,37.09,4.18,Low,92380.0,0.55,0.6,0.3
PRJ-1735,School/College,Odisha,5548,10,10,30,389,Expert,Average,Vitrified Tiles,161.0,167.34,3.94,Low,4121.0,0.5,0.2,0.2
PRJ-1736,Commercial Complex,Tamil Nadu,5907,14,7,10,497,Unskilled,Average,Paint,339.0,364.93,7.65,Medium,7260.0,0.75,0.9,0.1
PRJ-1737,Commercial Complex,Tamil Nadu,18542,19,10,2,408,Semi-skilled,Average,Fly Ash Bricks,225.0,270.43,20.19,High,363.0,0.75,0.2,0.6
PRJ-1738,Industrial Warehouse,Punjab,9019,14,5,24,436,Skilled,Average,HDPE Pipes,1439.0,1497.01,4.03,Low,26104.0,0.74,0.15,0.1
PRJ-1739,Metro Rail,Punjab,20805,49,3,24,362,Semi-skilled,Average,Plywood,328.0,406.18,23.84,High,7427.0,0.74,0.0,0.8
PRJ-1740,Hospital,West Bengal,1925,23,1,18,306,Skilled,Average,AAC Blocks,138.0,147.89,7.17,Medium,544.0,0.62,0.0,0.2
PRJ-1741,Road & Highway,Karnataka,11213,28,6,3,404,Semi-skilled,Good,TMT Steel,112.9,117.92,4.45,Low,311240.0,0.72,0.7,0.3
PRJ-1742,School/College,Karnataka,7654,23,3,19,319,Unskilled,Average,Structural Steel,42.7,44.97,5.3,Medium,170250.0,0.72,0.0,0.2
PRJ-1743,Data Center,Punjab,3431,21,1,12,486,Semi-skilled,Poor,Coarse Aggregate,15.6,17.16,10.01,Medium,1872.0,0.74,0.0,0.5
PRJ-1744,Metro Rail,West Bengal,31861,37,2,13,408,Skilled,Average,OPC Cement,80.9,90.94,12.41,Medium,3815.0,0.62,0.0,0.7
PRJ-1745,Residential Apartment,Jharkhand,8190,33,1,24,261,Unskilled,Good,Vitrified Tiles,1020.0,1121.22,9.92,Medium,65793.0,0.42,0.0,0.2
PRJ-1746,Residential Apartment,West Bengal,10059,27,1,17,417,Unskilled,Average,Paint,978.0,1050.94,7.46,Medium,20423.0,0.62,0.0,0.1
PRJ-1747,Data Center,Haryana,12551,21,12,25,433,Expert,Poor,TMT Steel,55.3,59.0,6.69,Medium,229400.0,0.71,0.0,0.3
PRJ-1748,Hospital,Odisha,1575,24,12,8,159,Semi-skilled,Average,Plywood,499.0,616.78,23.6,High,11189.0,0.5,0.0,0.8
PRJ-1749,Data Center,West Bengal,5988,22,12,28,229,Expert,Poor,Structural Steel,140.2,148.59,5.98,Medium,629250.0,0.62,0.0,0.2
PRJ-1750,Metro Rail,Maharashtra,23769,35,8,26,194,Unskilled,Average,Structural Steel,18.3,19.16,4.7,Low,64500.0,0.78,0.85,0.2
PRJ-1751,Hospital,Bihar,12091,16,6,3,415,Semi-skilled,Poor,OPC Cement,78.5,94.1,19.87,High,5928.0,0.45,0.7,0.7
PRJ-1752,Hospital,Telangana,9165,23,5,19,199,Unskilled,Excellent,TMT Steel,34.6,36.45,5.35,Medium,114700.0,0.7,0.15,0.3
PRJ-1753,Road & Highway,Rajasthan,13675,27,6,2,115,Unskilled,Poor,Vitrified Tiles,551.0,639.19,16.01,High,57324.0,0.65,0.7,0.2
PRJ-1754,Road & Highway,Maharashtra,13192,42,4,22,482,Unskilled,Poor,AAC Blocks,202.0,222.64,10.22,Medium,1135.0,0.78,0.05,0.2
PRJ-1755,Hospital,Gujarat,1165,9,4,15,405,Skilled,Average,TMT Steel,26.5,28.2,6.43,Medium,105400.0,0.82,0.05,0.3
PRJ-1756,Data Center,Gujarat,2417,21,6,17,195,Unskilled,Poor,Electrical Cable,265.0,291.48,9.99,Medium,58256.0,0.82,0.7,0.1
PRJ-1757,Data Center,Punjab,7030,11,8,5,195,Semi-skilled,Poor,Plywood,107.0,145.97,36.42,High,3702.0,0.74,0.85,0.8
PRJ-1758,Residential Apartment,Maharashtra,13736,18,12,13,390,Skilled,Average,Coarse Aggregate,12.0,13.28,10.66,Medium,1536.0,0.78,0.0,0.5
PRJ-1759,Road & Highway,Karnataka,33473,32,8,7,152,Unskilled,Average,AAC Blocks,11959.0,13133.51,9.82,Medium,64598.0,0.72,0.85,0.2
PRJ-1760,Data Center,Karnataka,4782,22,9,5,478,Skilled,Good,Coarse Aggregate,57.4,63.13,9.98,Medium,6876.0,0.72,0.6,0.5
PRJ-1761,Hospital,Kerala,4051,18,3,25,316,Unskilled,Poor,Coarse Aggregate,299.5,339.38,13.32,Medium,47856.0,0.68,0.0,0.5
PRJ-1762,Hospital,Jharkhand,12451,9,12,1,298,Semi-skilled,Average,Plywood,338.0,456.6,35.09,High,11267.0,0.42,0.0,0.8
PRJ-1763,Road & Highway,Rajasthan,18396,46,1,1,156,Unskilled,Poor,Coarse Aggregate,25.2,29.23,15.98,High,4836.0,0.65,0.0,0.5
PRJ-1764,Commercial Complex,Kerala,19609,28,11,7,293,Unskilled,Average,OPC Cement,49.7,55.93,12.53,Medium,2367.0,0.68,0.05,0.7
PRJ-1765,Industrial Warehouse,Uttar Pradesh,8976,8,11,9,257,Unskilled,Poor,HDPE Pipes,749.0,822.49,9.81,Medium,33071.0,0.58,0.05,0.1
PRJ-1766,Metro Rail,Odisha,49402,25,11,16,235,Semi-skilled,Average,TMT Steel,33.4,35.31,5.73,Medium,118420.0,0.5,0.05,0.3
PRJ-1767,Data Center,Rajasthan,14830,19,6,10,174,Semi-skilled,Good,OPC Cement,11.3,12.04,6.57,Medium,281.0,0.65,0.7,0.7
PRJ-1768,Metro Rail,West Bengal,40348,32,11,15,337,Semi-skilled,Average,TMT Steel,30.6,33.17,8.4,Medium,159340.0,0.62,0.05,0.3
PRJ-1769,Metro Rail,Gujarat,14533,58,12,27,250,Unskilled,Excellent,Vitrified Tiles,308.0,328.43,6.63,Medium,13280.0,0.82,0.0,0.2
PRJ-1770,Data Center,Madhya Pradesh,6941,14,9,9,391,Expert,Average,HDPE Pipes,1251.0,1327.39,6.11,Medium,34376.0,0.55,0.6,0.1
PRJ-1771,Road & Highway,Kerala,7491,32,10,20,253,Semi-skilled,Average,Plywood,3631.0,4573.06,25.94,High,89496.0,0.68,0.2,0.8
PRJ-1772,School/College,Jharkhand,12103,14,4,3,375,Unskilled,Poor,OPC Cement,84.6,102.07,20.65,High,6639.0,0.42,0.05,0.7
PRJ-1773,School/College,Uttar Pradesh,14504,21,10,12,428,Unskilled,Poor,Plywood,1788.0,2472.81,38.3,High,65057.0,0.58,0.2,0.8
PRJ-1774,Residential Apartment,Karnataka,2382,24,6,14,242,Skilled,Good,HDPE Pipes,6262.0,6540.51,4.45,Low,125330.0,0.72,0.7,0.1
PRJ-1775,Data Center,Kerala,13573,9,11,13,350,Semi-skilled,Excellent,Electrical Cable,674.0,713.02,5.79,Medium,85844.0,0.68,0.05,0.1
PRJ-1776,Data Center,West Bengal,5879,21,2,8,92,Semi-skilled,Average,Vitrified Tiles,153.0,167.13,9.24,Medium,9184.0,0.62,0.0,0.2
PRJ-1777,Commercial Complex,Haryana,2031,19,12,17,191,Unskilled,Poor,Electrical Cable,190.0,201.99,6.31,Medium,26378.0,0.71,0.0,0.1
PRJ-1778,Data Center,Karnataka,2690,18,3,12,309,Skilled,Poor,Plywood,529.0,636.22,20.27,High,10186.0,0.72,0.0,0.8
PRJ-1779,Hospital,Rajasthan,10384,21,4,8,325,Semi-skilled,Average,Vitrified Tiles,190.0,213.25,12.24,Medium,15112.0,0.65,0.05,0.2
PRJ-1780,Bridge Construction,Maharashtra,41459,54,4,12,184,Skilled,Average,AAC Blocks,1065.0,1123.74,5.52,Medium,3231.0,0.78,0.05,0.2
PRJ-1781,Data Center,Odisha,11697,19,11,7,58,Semi-skilled,Average,Coarse Aggregate,9.7,11.02,13.57,Medium,1584.0,0.5,0.05,0.5
PRJ-1782,Residential Apartment,Maharashtra,4983,12,3,22,94,Semi-skilled,Excellent,Coarse Aggregate,100.0,105.14,5.14,Medium,6168.0,0.78,0.0,0.5
PRJ-1783,Data Center,Kerala,4628,13,7,12,396,Unskilled,Good,Coarse Aggregate,107.0,122.6,14.58,Medium,18720.0,0.68,0.9,0.5
PRJ-1784,Industrial Warehouse,Karnataka,4350,17,12,30,278,Semi-skilled,Average,Vitrified Tiles,428.0,474.65,10.9,Medium,30322.0,0.72,0.0,0.2
PRJ-1785,Commercial Complex,Bihar,14826,12,11,26,69,Semi-skilled,Poor,TMT Steel,119.5,123.57,3.41,Low,252340.0,0.45,0.05,0.3
PRJ-1786,Bridge Construction,Madhya Pradesh,33232,43,9,24,392,Unskilled,Average,Paint,419.0,458.05,9.32,Medium,10934.0,0.55,0.6,0.1
PRJ-1787,Industrial Warehouse,Bihar,5984,22,5,25,413,Semi-skilled,Average,Paint,150.0,158.23,5.49,Medium,2304.0,0.45,0.15,0.1
PRJ-1788,Road & Highway,Kerala,38691,40,8,20,205,Semi-skilled,Average,Electrical Cable,3475.0,3714.92,6.9,Medium,527824.0,0.68,0.85,0.1
PRJ-1789,Data Center,Odisha,13892,8,1,20,121,Semi-skilled,Excellent,Fly Ash Bricks,11780.0,13303.03,12.93,Medium,12184.0,0.5,0.0,0.6
PRJ-1790,Metro Rail,Kerala,12041,18,9,10,199,Skilled,Good,Paint,195.0,205.0,5.13,Medium,2800.0,0.68,0.6,0.1
PRJ-1791,Bridge Construction,Bihar,42660,37,7,9,488,Semi-skilled,Poor,Coarse Aggregate,118.5,137.12,15.71,High,22344.0,0.45,0.9,0.5
PRJ-1792,School/College,West Bengal,1933,18,9,5,276,Expert,Poor,AAC Blocks,3319.0,3612.74,8.85,Medium,16156.0,0.62,0.6,0.2
PRJ-1793,Data Center,Bihar,2439,14,6,15,297,Skilled,Average,Electrical Cable,708.0,734.18,3.7,Low,57596.0,0.45,0.7,0.1
PRJ-1794,Hospital,Tamil Nadu,9661,24,10,8,247,Unskilled,Good,AAC Blocks,480.0,510.73,6.4,Medium,1690.0,0.75,0.2,0.2
PRJ-1795,Residential Apartment,Telangana,18649,22,7,20,129,Semi-skilled,Average,Paint,1014.0,1057.24,4.26,Low,12107.0,0.7,0.9,0.1
PRJ-1796,Metro Rail,Maharashtra,20711,20,3,17,460,Semi-skilled,Average,Plywood,173.0,202.7,17.17,High,2821.0,0.78,0.0,0.8
PRJ-1797,Data Center,Rajasthan,14143,13,7,9,496,Unskilled,Good,Coarse Aggregate,72.2,80.56,11.58,Medium,10032.0,0.65,0.9,0.5
PRJ-1798,Metro Rail,Rajasthan,31587,56,9,11,110,Expert,Poor,OPC Cement,79.3,88.69,11.84,Medium,3568.0,0.65,0.6,0.7
PRJ-1799,Metro Rail,Bihar,20409,50,1,15,52,Unskilled,Average,Coarse Aggregate,97.0,110.31,13.72,Medium,15972.0,0.45,0.0,0.5
PRJ-1800,Metro Rail,Jharkhand,32499,57,5,10,215,Unskilled,Excellent,Vitrified Tiles,763.0,852.72,11.76,Medium,58318.0,0.42,0.15,0.2
PRJ-1801,Residential Apartment,Gujarat,15184,20,8,15,161,Semi-skilled,Good,Vitrified Tiles,263.0,284.76,8.28,Medium,14144.0,0.82,0.85,0.2
PRJ-1802,Commercial Complex,Kerala,4684,25,12,3,115,Unskilled,Good,TMT Steel,31.2,33.01,5.81,Medium,112220.0,0.68,0.0,0.3
PRJ-1803,Road & Highway,Punjab,49602,43,10,23,180,Expert,Average,Structural Steel,71.9,73.1,1.67,Low,90000.0,0.74,0.2,0.2
PRJ-1804,School/College,Punjab,2149,9,12,2,423,Skilled,Poor,HDPE Pipes,2827.0,3009.0,6.44,Medium,81900.0,0.74,0.0,0.1
PRJ-1805,Road & Highway,Gujarat,29432,26,4,28,298,Unskilled,Good,Structural Steel,62.9,66.38,5.53,Medium,261000.0,0.82,0.05,0.2
PRJ-1806,Residential Apartment,Tamil Nadu,18895,22,4,11,403,Unskilled,Good,River Sand,94.2,111.81,18.7,High,31698.0,0.75,0.05,0.9
PRJ-1807,Metro Rail,Odisha,17649,51,8,1,74,Expert,Good,OPC Cement,46.7,51.96,11.26,Medium,1999.0,0.5,0.85,0.7
PRJ-1808,Industrial Warehouse,Jharkhand,14281,19,5,28,258,Unskilled,Average,AAC Blocks,545.0,581.04,6.61,Medium,1982.0,0.42,0.15,0.2
PRJ-1809,School/College,Maharashtra,13249,10,7,20,171,Semi-skilled,Good,OPC Cement,49.5,56.35,13.83,Medium,2603.0,0.78,0.9,0.7
PRJ-1810,Road & Highway,Haryana,45990,41,7,2,469,Unskilled,Poor,OPC Cement,56.9,71.42,25.51,High,5518.0,0.71,0.9,0.7
PRJ-1811,Road & Highway,Jharkhand,31986,52,10,15,61,Semi-skilled,Good,Electrical Cable,2801.0,2989.67,6.74,Medium,415074.0,0.42,0.2,0.1
PRJ-1812,Commercial Complex,West Bengal,19572,12,1,21,179,Semi-skilled,Poor,Coarse Aggregate,72.4,81.01,11.89,Medium,10332.0,0.62,0.0,0.5
PRJ-1813,Industrial Warehouse,Odisha,12720,19,9,1,271,Skilled,Good,Vitrified Tiles,269.0,296.89,10.37,Medium,18128.0,0.5,0.6,0.2
PRJ-1814,Data Center,Tamil Nadu,10682,15,3,7,436,Unskilled,Good,Fly Ash Bricks,691.0,796.7,15.3,High,846.0,0.75,0.0,0.6
PRJ-1815,Metro Rail,Karnataka,7758,54,3,28,460,Skilled,Average,Plywood,807.0,901.13,11.66,Medium,8942.0,0.72,0.0,0.8
PRJ-1816,Residential Apartment,Jharkhand,17663,33,4,3,499,Skilled,Average,HDPE Pipes,530.0,554.29,4.58,Low,10930.0,0.42,0.05,0.1
PRJ-1817,School/College,Uttar Pradesh,3531,22,7,9,296,Unskilled,Average,OPC Cement,80.9,96.64,19.45,High,5981.0,0.58,0.9,0.7
PRJ-1818,Industrial Warehouse,Haryana,13926,12,7,24,36,Semi-skilled,Excellent,Structural Steel,35.8,37.79,5.56,Medium,149250.0,0.71,0.9,0.2
PRJ-1819,Metro Rail,Tamil Nadu,25840,49,7,22,67,Unskilled,Poor,Structural Steel,547.9,581.11,6.06,Medium,2490750.0,0.75,0.9,0.2
PRJ-1820,Residential Apartment,Jharkhand,4079,29,11,3,480,Unskilled,Good,Plywood,4931.0,6908.62,40.11,High,187874.0,0.42,0.05,0.8
PRJ-1821,Road & Highway,Jharkhand,45277,56,11,30,133,Unskilled,Poor,AAC Blocks,2139.0,2301.2,7.58,Medium,8921.0,0.42,0.05,0.2
PRJ-1822,School/College,Odisha,10515,12,8,2,239,Skilled,Poor,Fly Ash Bricks,452.0,528.14,16.85,High,609.0,0.5,0.85,0.6
PRJ-1823,Metro Rail,Telangana,41370,60,7,23,278,Semi-skilled,Excellent,OPC Cement,15.6,17.09,9.54,Medium,566.0,0.7,0.9,0.7
PRJ-1824,Residential Apartment,Haryana,14678,32,10,4,312,Skilled,Good,TMT Steel,41.4,44.35,7.13,Medium,182900.0,0.71,0.2,0.3
PRJ-1825,Bridge Construction,Uttar Pradesh,27529,28,1,3,53,Unskilled,Poor,Coarse Aggregate,61.2,70.43,15.09,High,11076.0,0.58,0.0,0.5
PRJ-1826,Data Center,Maharashtra,3006,20,9,26,160,Skilled,Excellent,HDPE Pipes,327.0,332.92,1.81,Low,2664.0,0.78,0.6,0.1
PRJ-1827,Residential Apartment,Rajasthan,15338,13,5,29,297,Semi-skilled,Good,Electrical Cable,245.0,262.09,6.98,Medium,37598.0,0.65,0.15,0.1
PRJ-1828,Commercial Complex,Rajasthan,20081,19,1,9,237,Semi-skilled,Average,Vitrified Tiles,254.0,278.15,9.51,Medium,15697.0,0.65,0.0,0.2
PRJ-1829,Metro Rail,Maharashtra,5757,55,7,22,435,Skilled,Average,HDPE Pipes,1111.0,1160.22,4.43,Low,22149.0,0.78,0.9,0.1
PRJ-1830,Residential Apartment,Bihar,24685,26,3,9,194,Unskilled,Average,Coarse Aggregate,84.7,95.04,12.21,Medium,12408.0,0.45,0.0,0.5
PRJ-1831,School/College,Haryana,10363,9,6,16,152,Unskilled,Excellent,OPC Cement,61.3,67.62,10.31,Medium,2402.0,0.71,0.7,0.7
PRJ-1832,Bridge Construction,Karnataka,45544,60,11,1,168,Semi-skilled,Average,Plywood,2074.0,2545.69,22.74,High,44811.0,0.72,0.05,0.8
PRJ-1833,Hospital,Haryana,3935,18,7,28,117,Semi-skilled,Average,Fly Ash Bricks,1045.0,1175.86,12.52,Medium,1047.0,0.71,0.9,0.6
PRJ-1834,Hospital,Bihar,10909,10,7,29,327,Skilled,Poor,OPC Cement,58.4,68.45,17.21,High,3819.0,0.45,0.9,0.7
PRJ-1835,Data Center,Jharkhand,9116,12,5,17,342,Unskilled,Average,Fly Ash Bricks,1693.0,2050.26,21.1,High,2858.0,0.42,0.15,0.6
PRJ-1836,Data Center,Haryana,6245,8,9,5,420,Expert,Average,Vitrified Tiles,158.0,176.16,11.49,Medium,11804.0,0.71,0.6,0.2
PRJ-1837,Hospital,Bihar,2981,20,2,13,90,Skilled,Average,Structural Steel,371.0,378.26,1.96,Low,544500.0,0.45,0.0,0.2
PRJ-1838,Residential Apartment,Odisha,12107,31,4,17,85,Unskilled,Excellent,HDPE Pipes,469.0,493.37,5.2,Medium,10967.0,0.5,0.05,0.1
PRJ-1839,Data Center,West Bengal,1753,11,11,13,209,Unskilled,Good,Paint,11008.0,11800.81,7.2,Medium,221987.0,0.62,0.05,0.1
PRJ-1840,Hospital,Jharkhand,5839,9,11,6,52,Skilled,Good,Electrical Cable,392.0,413.03,5.36,Medium,46266.0,0.42,0.05,0.1
PRJ-1841,Industrial Warehouse,Gujarat,12744,12,2,11,95,Unskilled,Excellent,AAC Blocks,169.0,183.99,8.87,Medium,824.0,0.82,0.0,0.2
PRJ-1842,Industrial Warehouse,Uttar Pradesh,7394,9,12,1,286,Unskilled,Good,Vitrified Tiles,195.0,223.2,14.46,Medium,18330.0,0.58,0.0,0.2
PRJ-1843,Bridge Construction,Telangana,9097,46,7,6,75,Unskilled,Good,AAC Blocks,104.0,115.52,11.07,Medium,634.0,0.7,0.9,0.2
PRJ-1844,Industrial Warehouse,Maharashtra,6897,15,11,11,121,Skilled,Poor,OPC Cement,42.7,48.64,13.92,Medium,2257.0,0.78,0.05,0.7
PRJ-1845,School/College,Rajasthan,7778,8,6,11,333,Expert,Average,Fly Ash Bricks,137.0,153.58,12.1,Medium,133.0,0.65,0.7,0.6
PRJ-1846,Industrial Warehouse,Gujarat,3078,11,3,1,329,Unskilled,Poor,Vitrified Tiles,1205.0,1426.66,18.39,High,144079.0,0.82,0.0,0.2
PRJ-1847,Bridge Construction,Haryana,19825,24,5,26,436,Unskilled,Good,OPC Cement,60.0,67.18,11.96,Medium,2728.0,0.71,0.15,0.7
PRJ-1848,Bridge Construction,Jharkhand,40274,49,1,17,133,Unskilled,Excellent,Coarse Aggregate,55.6,58.22,4.72,Low,3144.0,0.42,0.0,0.5
PRJ-1849,Hospital,Haryana,10695,12,8,23,467,Unskilled,Good,OPC Cement,41.9,47.19,12.63,Medium,2010.0,0.71,0.85,0.7
PRJ-1850,Commercial Complex,Bihar,6825,19,9,3,131,Semi-skilled,Excellent,Plywood,1218.0,1432.83,17.64,High,20409.0,0.45,0.6,0.8
PRJ-1851,School/College,Tamil Nadu,2786,8,9,2,431,Semi-skilled,Average,Fly Ash Bricks,5804.0,6759.62,16.46,High,7645.0,0.75,0.6,0.6
PRJ-1852,Industrial Warehouse,Bihar,8588,24,6,25,335,Skilled,Average,Coarse Aggregate,65.9,71.91,9.13,Medium,7212.0,0.45,0.7,0.5
PRJ-1853,Metro Rail,Uttar Pradesh,36029,46,9,10,417,Expert,Average,River Sand,13.5,15.45,14.47,Medium,3510.0,0.58,0.6,0.9
PRJ-1854,Data Center,Gujarat,5923,24,12,17,292,Unskilled,Good,Electrical Cable,938.0,1016.39,8.36,Medium,172458.0,0.82,0.0,0.1
PRJ-1855,Industrial Warehouse,Uttar Pradesh,5840,13,5,5,347,Unskilled,Average,OPC Cement,18.1,21.94,21.21,High,1459.0,0.58,0.15,0.7
PRJ-1856,Hospital,Madhya Pradesh,10127,13,11,18,32,Unskilled,Excellent,Fly Ash Bricks,123.0,138.04,12.23,Medium,120.0,0.55,0.05,0.6
PRJ-1857,Metro Rail,Uttar Pradesh,41308,51,4,6,281,Expert,Poor,Fly Ash Bricks,659.0,775.29,17.65,High,930.0,0.58,0.05,0.6
PRJ-1858,Hospital,Bihar,8129,20,8,30,213,Semi-skilled,Average,HDPE Pipes,532.0,553.51,4.04,Low,9679.0,0.45,0.85,0.1
PRJ-1859,School/College,West Bengal,6258,24,5,15,60,Semi-skilled,Poor,Plywood,71.0,91.0,28.17,High,1900.0,0.62,0.15,0.8
PRJ-1860,Hospital,Uttar Pradesh,2183,14,4,23,486,Unskilled,Average,Coarse Aggregate,56.8,62.34,9.76,Medium,6648.0,0.58,0.05,0.5
PRJ-1861,Commercial Complex,Uttar Pradesh,6465,24,12,5,68,Semi-skilled,Poor,Fly Ash Bricks,157.0,181.18,15.4,High,193.0,0.58,0.0,0.6
PRJ-1862,Commercial Complex,Rajasthan,9204,12,5,21,439,Unskilled,Good,OPC Cement,176.5,194.94,10.45,Medium,7007.0,0.65,0.15,0.7
PRJ-1863,Bridge Construction,Haryana,28296,27,5,19,423,Skilled,Average,Fly Ash Bricks,1332.0,1523.98,14.41,Medium,1536.0,0.71,0.15,0.6
PRJ-1864,Metro Rail,Punjab,25439,35,8,30,124,Unskilled,Average,Vitrified Tiles,223.0,241.82,8.44,Medium,12233.0,0.74,0.85,0.2
PRJ-1865,Hospital,Tamil Nadu,12198,19,2,8,136,Skilled,Good,Vitrified Tiles,232.0,247.4,6.64,Medium,10010.0,0.75,0.0,0.2
PRJ-1866,Hospital,Karnataka,8080,22,10,1,67,Unskilled,Poor,Coarse Aggregate,68.5,79.73,16.4,High,13476.0,0.72,0.2,0.5
PRJ-1867,Bridge Construction,Gujarat,24760,56,5,20,274,Unskilled,Good,Paint,2057.0,2181.19,6.04,Medium,34773.0,0.82,0.15,0.1
PRJ-1868,Metro Rail,Jharkhand,32089,58,9,3,395,Semi-skilled,Average,Electrical Cable,1826.0,1996.03,9.31,Medium,374066.0,0.42,0.6,0.1
PRJ-1869,School/College,Bihar,12641,12,1,4,207,Semi-skilled,Poor,Vitrified Tiles,553.0,620.49,12.2,Medium,43869.0,0.45,0.0,0.2
PRJ-1870,Bridge Construction,Gujarat,33646,32,8,17,85,Semi-skilled,Average,TMT Steel,50.4,53.38,5.92,Medium,184760.0,0.82,0.85,0.3
PRJ-1871,Road & Highway,Gujarat,15497,28,2,6,137,Skilled,Average,HDPE Pipes,429.0,455.63,6.21,Medium,11983.0,0.82,0.0,0.1
PRJ-1872,Residential Apartment,Haryana,2451,21,8,15,125,Semi-skilled,Excellent,Paint,3510.0,3704.0,5.53,Medium,54320.0,0.71,0.85,0.1
PRJ-1873,School/College,Gujarat,10102,22,7,10,255,Semi-skilled,Good,Fly Ash Bricks,161.0,187.17,16.26,High,209.0,0.82,0.9,0.6
PRJ-1874,Residential Apartment,West Bengal,9247,24,1,13,230,Skilled,Excellent,AAC Blocks,1877.0,1937.27,3.21,Low,3315.0,0.62,0.0,0.2
PRJ-1875,Data Center,Maharashtra,12013,22,1,13,387,Unskilled,Good,HDPE Pipes,1032.0,1098.26,6.42,Medium,29817.0,0.78,0.0,0.1
PRJ-1876,Industrial Warehouse,Tamil Nadu,13901,12,3,4,317,Skilled,Poor,HDPE Pipes,603.0,650.67,7.9,Medium,21451.0,0.75,0.0,0.1
PRJ-1877,Data Center,Jharkhand,3703,23,9,18,424,Unskilled,Average,Structural Steel,37.8,40.26,6.52,Medium,184500.0,0.42,0.6,0.2
PRJ-1878,Bridge Construction,Punjab,44236,31,4,7,455,Unskilled,Average,AAC Blocks,752.0,835.25,11.07,Medium,4579.0,0.74,0.05,0.2
PRJ-1879,Data Center,Telangana,11850,9,3,29,225,Unskilled,Excellent,TMT Steel,25.9,27.15,4.82,Low,77500.0,0.7,0.0,0.3
PRJ-1880,Bridge Construction,Madhya Pradesh,20178,24,6,6,123,Unskilled,Excellent,Coarse Aggregate,152.1,168.1,10.52,Medium,19200.0,0.55,0.7,0.5
PRJ-1881,Metro Rail,Madhya Pradesh,23161,55,12,29,307,Unskilled,Excellent,Plywood,270.0,335.61,24.3,High,6233.0,0.55,0.0,0.8
PRJ-1882,Bridge Construction,Jharkhand,28034,24,7,5,153,Unskilled,Poor,Structural Steel,20.0,21.4,6.98,Medium,105000.0,0.42,0.9,0.2
PRJ-1883,Road & Highway,West Bengal,49709,23,9,16,407,Semi-skilled,Average,Paint,582.0,628.88,8.06,Medium,13126.0,0.62,0.6,0.1
PRJ-1884,Road & Highway,Odisha,21542,58,7,17,68,Unskilled,Average,AAC Blocks,881.0,969.34,10.03,Medium,4859.0,0.5,0.9,0.2
PRJ-1885,Metro Rail,Haryana,41207,58,6,23,210,Semi-skilled,Average,OPC Cement,89.6,101.07,12.8,Medium,4359.0,0.71,0.7,0.7
PRJ-1886,Road & Highway,West Bengal,17932,24,10,7,410,Skilled,Poor,Paint,1553.0,1713.61,10.34,Medium,44971.0,0.62,0.2,0.1
PRJ-1887,Data Center,Uttar Pradesh,9135,13,10,16,224,Semi-skilled,Average,Electrical Cable,312.0,333.46,6.88,Medium,47212.0,0.58,0.2,0.1
PRJ-1888,Hospital,Uttar Pradesh,4434,19,10,26,306,Unskilled,Poor,Fly Ash Bricks,798.0,972.89,21.92,High,1399.0,0.58,0.2,0.6
PRJ-1889,Commercial Complex,West Bengal,21517,14,5,19,197,Unskilled,Good,HDPE Pipes,938.0,986.95,5.22,Medium,22028.0,0.62,0.15,0.1
PRJ-1890,Residential Apartment,Madhya Pradesh,19839,21,11,6,241,Skilled,Good,Coarse Aggregate,59.9,66.51,11.04,Medium,7932.0,0.55,0.05,0.5
PRJ-1891,Road & Highway,Telangana,5851,49,10,28,227,Unskilled,Good,TMT Steel,50.0,52.36,4.71,Low,146320.0,0.7,0.2,0.3
PRJ-1892,Commercial Complex,Tamil Nadu,9338,31,2,4,191,Unskilled,Excellent,Fly Ash Bricks,85.0,99.38,16.92,High,115.0,0.75,0.0,0.6
PRJ-1893,Bridge Construction,Karnataka,18029,44,12,9,275,Semi-skilled,Good,Fly Ash Bricks,877.0,967.06,10.27,Medium,720.0,0.72,0.0,0.6
PRJ-1894,Residential Apartment,Tamil Nadu,19189,24,1,4,429,Expert,Good,Fly Ash Bricks,128.0,135.89,6.17,Medium,63.0,0.75,0.0,0.6
PRJ-1895,Hospital,Punjab,1303,17,10,27,341,Expert,Good,Vitrified Tiles,3620.0,3819.17,5.5,Medium,129461.0,0.74,0.2,0.2
