order_id,order_date,month,day_of_week,quarter,is_festival_period,material_type,supplier_tier,origin_state,destination_state,distance_km,order_quantity,promised_lead_days,monsoon_intensity,monsoon_sensitivity,dest_logistics_score,orig_logistics_score,dest_monsoon_severity,supplier_reliability,past_delay_rate,delay_probability,is_delayed,actual_delay_days,vehicle_type,temperature,humidity,traffic_status,waiting_time,inventory_level,asset_utilization,demand_forecast,order_value_inr,road_quality,supplier_capacity,fuel_price_index,driver_experience
ORD-02237,2025-06-16,6,0,2,0,Fly Ash Bricks,Tier 1 (Large Manufacturer),Madhya Pradesh,Punjab,862,238.0,13,0.7,0.6,0.74,0.55,0.5,0.88,0.048,0.452,1,9,Container,19.6,84.5,Moderate,46,769,84.4,501,1904.0,0.65,76,103.31,12
ORD-02238,2024-11-30,11,5,4,0,Fly Ash Bricks,Tier 1 (Large Manufacturer),Bihar,Jharkhand,934,357.0,13,0.05,0.6,0.42,0.45,0.7,0.88,0.222,0.512,1,23,Trailer,23.7,85.9,Moderate,47,541,89.5,277,2856.0,0.43,70,93.4,16
ORD-02239,2025-08-13,8,2,3,0,Structural Steel,Tier 3 (Local Supplier),Karnataka,Haryana,974,27.7,24,0.85,0.2,0.71,0.72,0.5,0.55,0.492,0.807,1,1,Container,28.8,67.0,Heavy,65,171,82.2,300,2077500.0,0.71,82,106.04,1
ORD-02240,2024-04-05,4,4,2,0,HDPE Pipes,Tier 1 (Large Manufacturer),Tamil Nadu,Punjab,1485,162.0,22,0.05,0.1,0.74,0.75,0.5,0.88,0.164,0.311,0,0,Trailer,32.0,44.3,Clear,37,674,76.6,645,72900.0,0.74,88,100.77,5
ORD-02241,2025-10-09,10,3,4,0,Paint,Tier 2 (Regional Distributor),Bihar,Maharashtra,1017,1306.0,9,0.2,0.1,0.78,0.45,0.8,0.72,0.195,0.752,1,3,Mini Truck,26.2,94.3,Heavy,61,199,70.8,507,365680.0,0.61,67,93.7,18
ORD-02242,2024-07-27,7,5,3,0,Paint,Tier 3 (Local Supplier),Rajasthan,Haryana,1254,605.0,10,0.9,0.1,0.71,0.65,0.5,0.55,0.417,0.574,1,3,Trailer,37.7,77.4,Detour,60,872,70.3,731,169400.0,0.68,87,96.56,13
ORD-02243,2024-11-04,11,0,4,0,Structural Steel,Tier 3 (Local Supplier),Jharkhand,Rajasthan,975,15.2,24,0.05,0.2,0.65,0.42,0.3,0.55,0.433,0.715,1,12,Trailer,18.1,44.4,Detour,55,113,70.7,758,1140000.0,0.54,85,94.6,1
ORD-02244,2023-07-27,7,3,3,0,Paint,Tier 2 (Regional Distributor),Gujarat,Telangana,1319,522.0,10,0.9,0.1,0.7,0.82,0.6,0.72,0.162,0.413,0,0,Container,30.8,83.0,Moderate,32,344,63.2,131,146160.0,0.76,66,91.89,3
ORD-02245,2025-06-07,6,5,2,0,Plywood,Tier 2 (Regional Distributor),Tamil Nadu,Odisha,1750,170.0,15,0.7,0.8,0.5,0.75,0.8,0.72,0.359,0.632,1,8,Container,23.6,50.4,Detour,56,843,80.9,277,16150.0,0.62,89,96.6,5
ORD-02246,2025-02-08,2,5,1,0,Vitrified Tiles,Tier 3 (Local Supplier),Jharkhand,Haryana,821,1215.0,23,0.0,0.2,0.71,0.42,0.5,0.55,0.477,0.472,0,0,Container,21.1,38.3,Moderate,60,534,67.5,636,789750.0,0.56,96,98.92,8
ORD-02247,2023-08-09,8,2,3,0,Vitrified Tiles,Tier 3 (Local Supplier),Tamil Nadu,Telangana,1781,503.0,27,0.85,0.2,0.7,0.75,0.6,0.55,0.578,0.556,1,1,Mini Truck,33.0,87.7,Detour,52,906,97.9,756,326950.0,0.72,93,100.0,19
ORD-02248,2024-05-03,5,4,2,0,AAC Blocks,Tier 3 (Local Supplier),Kerala,Punjab,1079,821.0,16,0.15,0.2,0.74,0.68,0.5,0.55,0.425,0.569,1,22,Container,28.2,47.3,Detour,61,299,90.9,951,45155.0,0.71,69,99.3,11
ORD-02249,2023-03-23,3,3,1,0,AAC Blocks,Tier 3 (Local Supplier),Odisha,West Bengal,629,414.0,14,0.0,0.2,0.62,0.5,0.8,0.55,0.415,0.512,0,0,Container,36.4,54.4,Moderate,40,367,57.5,410,22770.0,0.56,89,106.56,13
ORD-02250,2025-12-06,12,5,4,0,TMT Steel,Tier 2 (Regional Distributor),Jharkhand,Odisha,902,37.1,17,0.0,0.3,0.5,0.42,0.8,0.72,0.277,0.507,1,1,Container,31.2,53.9,Moderate,45,761,79.9,880,2300200.0,0.46,92,92.48,11
ORD-02251,2023-02-22,2,2,1,0,Coarse Aggregate,Tier 3 (Local Supplier),Karnataka,Maharashtra,492,13.5,7,0.0,0.5,0.78,0.72,0.8,0.55,0.578,0.474,0,0,Trailer,34.1,53.3,Moderate,47,988,91.7,945,16200.0,0.75,77,103.46,7
ORD-02252,2025-04-24,4,3,2,0,TMT Steel,Tier 3 (Local Supplier),West Bengal,Jharkhand,1673,13.5,21,0.05,0.3,0.42,0.62,0.7,0.55,0.466,0.778,1,2,Trailer,39.1,47.6,Heavy,62,159,55.6,139,837000.0,0.52,91,107.0,23
ORD-02253,2024-12-05,12,3,4,0,AAC Blocks,Tier 1 (Large Manufacturer),Rajasthan,West Bengal,1728,4294.0,19,0.0,0.2,0.62,0.65,0.8,0.88,0.057,0.557,0,0,Mini Truck,39.9,41.3,Detour,35,242,98.6,637,236170.0,0.64,77,111.55,13
ORD-02254,2024-06-22,6,5,2,0,River Sand,Tier 1 (Large Manufacturer),Madhya Pradesh,Odisha,1398,41.3,12,0.7,0.9,0.5,0.55,0.8,0.88,0.275,0.658,1,45,Trailer,33.9,77.9,Detour,59,468,67.1,387,74340.0,0.53,89,93.9,23
ORD-02255,2024-12-14,12,5,4,0,River Sand,Tier 2 (Regional Distributor),Jharkhand,Tamil Nadu,159,7.8,7,0.0,0.9,0.75,0.42,0.7,0.72,0.257,0.573,1,6,Trailer,30.5,39.7,Detour,50,117,97.1,667,14040.0,0.58,73,89.95,16
ORD-02256,2024-04-11,4,3,2,0,AAC Blocks,Tier 2 (Regional Distributor),Tamil Nadu,Haryana,1375,164.0,17,0.05,0.2,0.71,0.75,0.5,0.72,0.491,0.57,1,31,Mini Truck,37.5,81.0,Detour,43,510,67.4,461,9020.0,0.73,53,90.75,5
ORD-02257,2024-10-02,10,2,4,1,Vitrified Tiles,Tier 2 (Regional Distributor),Kerala,Karnataka,1455,1394.0,26,0.2,0.2,0.72,0.68,0.7,0.72,0.303,0.526,1,1,Container,33.2,93.1,Moderate,41,937,78.5,824,906100.0,0.7,53,95.93,13
ORD-02258,2025-09-21,9,6,3,0,AAC Blocks,Tier 2 (Regional Distributor),Odisha,West Bengal,1213,48.0,17,0.6,0.2,0.62,0.5,0.8,0.72,0.229,0.852,1,44,Trailer,28.2,73.1,Heavy,70,242,93.6,376,2640.0,0.56,88,101.34,23
ORD-02259,2023-12-12,12,1,4,0,AAC Blocks,Tier 1 (Large Manufacturer),Tamil Nadu,Gujarat,942,313.0,15,0.0,0.2,0.82,0.75,0.4,0.88,0.102,0.516,0,0,Trailer,31.0,52.0,Moderate,36,931,83.5,958,17215.0,0.78,51,91.74,1
ORD-02260,2024-08-29,8,3,3,0,HDPE Pipes,Tier 3 (Local Supplier),Karnataka,Bihar,1394,218.0,21,0.85,0.1,0.45,0.72,0.7,0.55,0.395,0.538,1,1,Mini Truck,28.7,85.3,Moderate,53,479,97.7,865,98100.0,0.58,50,91.86,18
ORD-02261,2023-07-05,7,2,3,0,Paint,Tier 3 (Local Supplier),Haryana,Haryana,294,579.0,5,0.9,0.1,0.71,0.71,0.5,0.55,0.466,0.543,0,0,Container,35.5,42.3,Moderate,42,552,76.3,982,162120.0,0.71,64,99.17,7
ORD-02262,2023-10-26,10,3,4,1,Paint,Tier 2 (Regional Distributor),Madhya Pradesh,Uttar Pradesh,1218,706.0,10,0.2,0.1,0.58,0.55,0.6,0.72,0.278,0.571,1,1,Container,22.3,84.2,Detour,63,464,95.2,124,197680.0,0.56,62,107.22,18
ORD-02263,2025-02-27,2,3,1,0,OPC Cement,Tier 3 (Local Supplier),Jharkhand,Haryana,1616,20.1,12,0.0,0.7,0.71,0.42,0.5,0.55,0.405,0.605,1,23,Trailer,33.6,94.5,Detour,54,614,90.6,286,7638.0,0.56,52,108.25,23
ORD-02264,2023-06-18,6,6,2,0,AAC Blocks,Tier 1 (Large Manufacturer),West Bengal,Jharkhand,434,615.0,13,0.7,0.2,0.42,0.62,0.7,0.88,0.02,0.405,0,0,Mini Truck,30.4,71.1,Moderate,37,297,78.0,843,33825.0,0.52,90,81.9,24
ORD-02265,2023-11-14,11,1,4,0,Plywood,Tier 2 (Regional Distributor),Maharashtra,West Bengal,1513,1489.0,14,0.05,0.8,0.62,0.78,0.8,0.72,0.369,0.613,1,8,Truck,37.5,73.3,Detour,53,477,61.9,386,141455.0,0.7,83,88.28,7
ORD-02266,2024-03-24,3,6,1,0,Coarse Aggregate,Tier 1 (Large Manufacturer),West Bengal,Kerala,816,28.6,9,0.0,0.5,0.68,0.62,0.95,0.88,0.31,0.615,1,9,Truck,24.8,50.7,Detour,51,133,80.2,203,34320.0,0.65,95,104.13,19
ORD-02267,2024-08-30,8,4,3,0,Coarse Aggregate,Tier 1 (Large Manufacturer),Jharkhand,Telangana,331,40.7,6,0.85,0.5,0.7,0.42,0.6,0.88,0.094,0.614,1,5,Container,18.8,93.4,Detour,46,927,61.7,300,48840.0,0.56,72,92.45,20
ORD-02268,2025-04-28,4,0,2,0,HDPE Pipes,Tier 3 (Local Supplier),Telangana,Gujarat,516,3290.0,17,0.05,0.1,0.82,0.7,0.4,0.55,0.525,0.629,1,3,Container,36.7,48.9,Detour,62,217,75.2,522,1480500.0,0.76,62,92.27,3
ORD-02269,2025-11-28,11,4,4,0,Vitrified Tiles,Tier 2 (Regional Distributor),Kerala,Telangana,752,210.0,22,0.05,0.2,0.7,0.68,0.6,0.72,0.245,0.466,0,0,Container,18.1,69.2,Moderate,35,464,95.4,365,136500.0,0.69,69,93.07,21
ORD-02270,2025-01-15,1,2,1,1,Fly Ash Bricks,Tier 2 (Regional Distributor),Uttar Pradesh,Uttar Pradesh,278,227.0,10,0.0,0.6,0.58,0.58,0.6,0.72,0.351,0.546,1,11,Truck,32.7,65.4,Moderate,38,680,90.1,589,1816.0,0.58,58,108.71,7
ORD-02271,2025-01-01,1,2,1,0,OPC Cement,Tier 3 (Local Supplier),Karnataka,Uttar Pradesh,936,18.6,8,0.0,0.7,0.58,0.72,0.6,0.55,0.356,0.789,1,14,Truck,27.4,44.1,Heavy,58,130,61.9,815,7068.0,0.65,95,106.1,2
ORD-02272,2023-09-21,9,3,3,0,OPC Cement,Tier 3 (Local Supplier),Punjab,West Bengal,1356,109.0,10,0.6,0.7,0.62,0.74,0.8,0.55,0.464,0.568,1,44,Trailer,22.0,47.1,Detour,57,733,69.6,209,41420.0,0.68,51,96.77,14
ORD-02273,2024-04-11,4,3,2,0,Paint,Tier 2 (Regional Distributor),Punjab,Punjab,128,82.0,5,0.05,0.1,0.74,0.74,0.5,0.72,0.319,0.424,0,0,Truck,29.4,66.5,Moderate,48,620,61.7,949,22960.0,0.74,50,98.1,3
ORD-02274,2023-04-19,4,2,2,0,Electrical Cable,Tier 3 (Local Supplier),West Bengal,West Bengal,285,218.0,18,0.05,0.1,0.62,0.62,0.8,0.55,0.42,0.675,1,2,Container,18.8,76.9,Detour,55,151,83.7,132,479600.0,0.62,60,104.49,18
ORD-02275,2023-12-17,12,6,4,0,TMT Steel,Tier 3 (Local Supplier),West Bengal,Madhya Pradesh,654,44.5,16,0.0,0.3,0.55,0.62,0.5,0.55,0.354,0.566,1,7,Mini Truck,22.1,53.2,Detour,56,699,77.2,380,2759000.0,0.58,64,104.69,12
ORD-02276,2025-09-03,9,2,3,0,Paint,Tier 1 (Large Manufacturer),Tamil Nadu,Kerala,826,369.0,8,0.6,0.1,0.68,0.75,0.95,0.88,0.02,0.288,0,0,Trailer,39.2,35.0,Clear,25,533,79.2,858,103320.0,0.72,77,100.39,3
ORD-02277,2024-07-19,7,4,3,0,Vitrified Tiles,Tier 2 (Regional Distributor),Haryana,Punjab,385,77.0,20,0.9,0.2,0.74,0.71,0.5,0.72,0.174,0.596,1,35,Mini Truck,18.4,36.3,Detour,63,135,75.7,639,50050.0,0.72,51,108.89,11
ORD-02278,2025-10-02,10,3,4,1,Structural Steel,Tier 3 (Local Supplier),Odisha,Karnataka,610,15.2,23,0.2,0.2,0.72,0.5,0.7,0.55,0.537,0.529,0,0,Container,36.1,50.4,Moderate,37,528,68.0,967,1140000.0,0.61,57,94.9,18
ORD-02279,2025-07-14,7,0,3,0,Fly Ash Bricks,Tier 3 (Local Supplier),Punjab,Kerala,628,334.0,12,0.9,0.6,0.68,0.74,0.95,0.55,0.393,0.614,1,3,Trailer,30.4,73.2,Detour,62,732,66.0,470,2672.0,0.71,88,106.11,1
ORD-02280,2025-11-06,11,3,4,0,Structural Steel,Tier 1 (Large Manufacturer),Odisha,Madhya Pradesh,898,36.8,24,0.05,0.2,0.55,0.5,0.5,0.88,0.039,0.479,0,0,Trailer,21.1,58.1,Moderate,37,419,57.1,749,2760000.0,0.53,56,115.21,13
ORD-02281,2023-04-19,4,2,2,0,Paint,Tier 2 (Regional Distributor),Telangana,Tamil Nadu,174,314.0,5,0.05,0.1,0.75,0.7,0.7,0.72,0.215,0.429,0,0,Mini Truck,24.5,68.8,Moderate,29,799,63.8,589,87920.0,0.72,78,101.48,16
ORD-02282,2025-12-20,12,5,4,0,Structural Steel,Tier 3 (Local Supplier),Karnataka,Punjab,1236,86.1,26,0.0,0.2,0.74,0.72,0.5,0.55,0.46,0.695,1,6,Truck,19.9,83.1,Detour,55,107,60.6,126,6457500.0,0.73,77,109.58,17
ORD-02283,2024-01-03,1,2,1,0,River Sand,Tier 1 (Large Manufacturer),Kerala,Haryana,587,98.9,8,0.0,0.9,0.71,0.68,0.5,0.88,0.07,0.381,0,0,Container,32.9,41.6,Moderate,38,903,74.1,910,178020.0,0.7,82,109.14,14
ORD-02284,2024-11-10,11,6,4,0,OPC Cement,Tier 1 (Large Manufacturer),Bihar,Telangana,817,20.0,8,0.05,0.7,0.7,0.45,0.6,0.88,0.033,0.475,0,0,Container,32.6,77.3,Moderate,46,380,81.0,313,7600.0,0.57,60,111.25,2
ORD-02285,2025-02-19,2,2,1,0,Paint,Tier 2 (Regional Distributor),Karnataka,Jharkhand,266,220.0,5,0.0,0.1,0.42,0.72,0.7,0.72,0.371,0.391,0,0,Trailer,29.9,35.5,Moderate,45,782,64.2,898,61600.0,0.57,97,120.23,6
ORD-02286,2024-09-29,9,6,3,0,AAC Blocks,Tier 1 (Large Manufacturer),Punjab,Bihar,1556,203.0,18,0.6,0.2,0.45,0.74,0.7,0.88,0.086,0.438,0,0,Trailer,29.8,36.4,Moderate,39,679,96.9,888,11165.0,0.59,95,108.28,14
ORD-02287,2024-01-13,1,5,1,0,Fly Ash Bricks,Tier 2 (Regional Distributor),Gujarat,Gujarat,233,788.0,10,0.0,0.6,0.82,0.82,0.4,0.72,0.289,0.524,1,4,Trailer,19.0,60.0,Moderate,38,926,92.5,583,6304.0,0.82,78,102.67,2
ORD-02288,2023-06-17,6,5,2,0,AAC Blocks,Tier 2 (Regional Distributor),Odisha,Tamil Nadu,1348,290.0,17,0.7,0.2,0.75,0.5,0.7,0.72,0.297,0.47,0,0,Trailer,18.2,70.7,Moderate,31,250,66.2,451,15950.0,0.62,71,93.14,24
ORD-02289,2023-05-05,5,4,2,0,HDPE Pipes,Tier 1 (Large Manufacturer),Kerala,Uttar Pradesh,631,550.0,18,0.15,0.1,0.58,0.68,0.6,0.88,0.15,0.369,0,0,Mini Truck,35.0,84.9,Moderate,35,478,79.1,411,247500.0,0.63,97,101.09,3
ORD-02290,2025-12-19,12,4,4,0,TMT Steel,Tier 1 (Large Manufacturer),Uttar Pradesh,Bihar,1770,49.2,21,0.0,0.3,0.45,0.58,0.7,0.88,0.255,0.516,0,0,Trailer,37.2,53.6,Moderate,58,593,69.9,298,3050400.0,0.52,50,93.2,10
ORD-02291,2025-02-06,2,3,1,0,OPC Cement,Tier 1 (Large Manufacturer),Gujarat,Kerala,818,102.5,8,0.0,0.7,0.68,0.82,0.95,0.88,0.102,0.395,0,0,Container,23.8,94.1,Moderate,38,352,69.5,985,38950.0,0.75,95,79.48,21
ORD-02292,2024-03-23,3,5,1,0,AAC Blocks,Tier 1 (Large Manufacturer),Jharkhand,Kerala,219,630.0,12,0.0,0.2,0.68,0.42,0.95,0.88,0.068,0.448,0,0,Truck,23.5,40.7,Moderate,42,889,66.7,527,34650.0,0.55,95,96.14,19
ORD-02293,2023-12-29,12,4,4,1,Electrical Cable,Tier 3 (Local Supplier),Jharkhand,Haryana,1497,116.0,24,0.0,0.1,0.71,0.42,0.5,0.55,0.443,0.622,1,11,Truck,26.6,78.6,Detour,49,952,67.5,698,255200.0,0.56,55,98.89,18
ORD-02294,2025-06-30,6,0,2,0,TMT Steel,Tier 3 (Local Supplier),Maharashtra,Haryana,706,16.3,16,0.7,0.3,0.71,0.78,0.5,0.55,0.443,0.614,1,10,Mini Truck,26.0,65.1,Detour,57,951,55.1,227,1010600.0,0.74,66,91.43,9
ORD-02295,2024-09-30,9,0,3,0,Fly Ash Bricks,Tier 1 (Large Manufacturer),Uttar Pradesh,Kerala,1417,1031.0,16,0.6,0.6,0.68,0.58,0.95,0.88,0.041,0.539,0,0,Truck,34.5,54.3,Moderate,48,443,99.8,794,8248.0,0.63,53,105.88,14
ORD-02296,2023-12-09,12,5,4,0,OPC Cement,Tier 2 (Regional Distributor),Gujarat,Telangana,1743,65.1,12,0.0,0.7,0.7,0.82,0.6,0.72,0.107,0.555,1,1,Truck,39.7,46.9,Detour,51,790,93.7,842,24738.0,0.76,72,114.73,8
ORD-02297,2024-11-21,11,3,4,0,Electrical Cable,Tier 3 (Local Supplier),Madhya Pradesh,Jharkhand,419,474.0,19,0.05,0.1,0.42,0.55,0.7,0.55,0.377,0.619,1,41,Container,33.5,87.5,Detour,42,424,61.7,536,1042800.0,0.48,51,98.93,21
ORD-02298,2023-08-27,8,6,3,0,Plywood,Tier 3 (Local Supplier),Tamil Nadu,Uttar Pradesh,1121,429.0,12,0.85,0.8,0.58,0.75,0.6,0.55,0.319,0.528,1,26,Truck,34.0,85.1,Moderate,41,998,62.5,497,40755.0,0.67,87,98.93,23
ORD-02299,2024-05-05,5,6,2,0,Electrical Cable,Tier 1 (Large Manufacturer),Odisha,Bihar,1341,165.0,23,0.15,0.1,0.45,0.5,0.7,0.88,0.104,0.65,1,1,Mini Truck,35.5,82.2,Detour,66,228,65.6,668,363000.0,0.47,97,96.5,3
ORD-02300,2025-09-10,9,2,3,0,Plywood,Tier 3 (Local Supplier),Odisha,Jharkhand,1564,109.0,14,0.6,0.8,0.42,0.5,0.7,0.55,0.481,0.979,1,35,Mini Truck,30.7,67.7,Heavy,75,146,73.2,398,10355.0,0.46,68,94.22,4
ORD-02301,2023-07-06,7,3,3,0,Plywood,Tier 3 (Local Supplier),Uttar Pradesh,Haryana,645,408.0,10,0.9,0.8,0.71,0.58,0.5,0.55,0.483,0.657,1,4,Container,25.8,51.0,Detour,59,538,67.5,263,38760.0,0.65,68,89.9,23
ORD-02302,2024-02-16,2,4,1,0,Fly Ash Bricks,Tier 2 (Regional Distributor),Karnataka,West Bengal,1576,115.0,16,0.0,0.6,0.62,0.72,0.8,0.72,0.192,0.469,0,0,Truck,36.0,67.9,Moderate,48,472,70.6,385,920.0,0.67,70,102.97,20
ORD-02303,2025-05-23,5,4,2,0,Structural Steel,Tier 2 (Regional Distributor),Bihar,Tamil Nadu,1491,23.1,27,0.15,0.2,0.75,0.45,0.7,0.72,0.31,0.687,1,6,Container,34.8,66.6,Detour,55,104,72.6,940,1732500.0,0.6,67,95.5,11
ORD-02304,2023-08-02,8,2,3,0,AAC Blocks,Tier 3 (Local Supplier),West Bengal,Telangana,631,316.0,14,0.85,0.2,0.7,0.62,0.6,0.55,0.562,0.508,0,0,Container,22.3,60.2,Moderate,48,293,72.6,861,17380.0,0.66,99,97.93,4
ORD-02305,2024-08-11,8,6,3,0,Plywood,Tier 3 (Local Supplier),Maharashtra,Madhya Pradesh,1492,657.0,14,0.85,0.8,0.55,0.78,0.5,0.55,0.4,0.707,1,13,Mini Truck,18.7,78.8,Detour,46,130,81.6,489,62415.0,0.67,91,96.17,19
ORD-02306,2023-07-02,7,6,3,0,Fly Ash Bricks,Tier 3 (Local Supplier),Punjab,Haryana,345,3687.0,10,0.9,0.6,0.71,0.74,0.5,0.55,0.399,0.599,1,6,Truck,19.6,83.9,Detour,61,333,62.5,348,29496.0,0.72,56,94.49,19
ORD-02307,2023-04-09,4,6,2,0,HDPE Pipes,Tier 1 (Large Manufacturer),Maharashtra,Rajasthan,1098,383.0,20,0.05,0.1,0.65,0.78,0.3,0.88,0.187,0.394,0,0,Container,39.9,44.4,Moderate,34,391,86.2,198,172350.0,0.72,68,106.21,22
ORD-02308,2023-04-18,4,1,2,0,Plywood,Tier 2 (Regional Distributor),Punjab,Madhya Pradesh,1664,319.0,15,0.05,0.8,0.55,0.74,0.5,0.72,0.206,0.464,0,0,Truck,35.6,44.3,Moderate,58,408,88.1,871,30305.0,0.65,70,97.16,9
ORD-02309,2023-04-02,4,6,2,0,Coarse Aggregate,Tier 1 (Large Manufacturer),West Bengal,Karnataka,1348,14.0,11,0.05,0.5,0.72,0.62,0.7,0.88,0.02,0.464,0,0,Truck,35.5,62.2,Moderate,67,728,77.2,337,16800.0,0.67,61,97.8,2
ORD-02310,2023-05-30,5,1,2,0,Paint,Tier 1 (Large Manufacturer),West Bengal,Gujarat,1503,92.0,11,0.15,0.1,0.82,0.62,0.4,0.88,0.034,0.307,0,0,Mini Truck,18.5,36.4,Clear,44,339,72.3,389,25760.0,0.72,91,99.52,17
ORD-02311,2025-02-20,2,3,1,0,Coarse Aggregate,Tier 3 (Local Supplier),Tamil Nadu,Haryana,371,97.1,6,0.0,0.5,0.71,0.75,0.5,0.55,0.449,0.471,0,0,Trailer,23.3,86.7,Moderate,38,717,71.8,960,116520.0,0.73,54,99.92,11
ORD-02312,2024-05-07,5,1,2,0,Plywood,Tier 2 (Regional Distributor),Karnataka,Bihar,1317,82.0,13,0.15,0.8,0.45,0.72,0.7,0.72,0.355,0.473,0,0,Truck,37.3,45.4,Moderate,47,536,96.8,366,7790.0,0.58,82,100.48,22
ORD-02313,2025-04-03,4,3,2,0,TMT Steel,Tier 1 (Large Manufacturer),Karnataka,Telangana,1724,16.8,21,0.05,0.3,0.7,0.72,0.6,0.88,0.054,0.364,0,0,Truck,26.1,40.1,Moderate,45,900,81.3,589,1041600.0,0.71,90,115.4,23
ORD-02314,2024-06-12,6,2,2,0,Structural Steel,Tier 3 (Local Supplier),Telangana,Punjab,1168,36.8,25,0.7,0.2,0.74,0.7,0.5,0.55,0.473,0.535,1,1,Trailer,26.0,56.9,Moderate,44,281,91.5,342,2760000.0,0.72,97,97.7,6
ORD-02315,2024-07-12,7,4,3,0,Structural Steel,Tier 3 (Local Supplier),Maharashtra,Bihar,850,23.1,24,0.9,0.2,0.45,0.78,0.7,0.55,0.437,0.548,0,0,Container,22.1,75.5,Moderate,48,280,79.4,815,1732500.0,0.61,88,108.79,5
ORD-02316,2024-01-24,1,2,1,0,Electrical Cable,Tier 2 (Regional Distributor),Telangana,Maharashtra,496,281.0,19,0.0,0.1,0.78,0.7,0.8,0.72,0.315,0.363,0,0,Container,32.1,35.1,Moderate,38,341,86.6,835,618200.0,0.74,93,84.52,4
ORD-02317,2025-07-08,7,1,3,0,River Sand,Tier 3 (Local Supplier),Punjab,Gujarat,1789,36.1,14,0.9,0.9,0.82,0.74,0.4,0.55,0.522,0.678,1,27,Mini Truck,30.3,88.3,Detour,55,713,83.1,527,64980.0,0.78,97,107.38,7
ORD-02318,2023-08-25,8,4,3,0,River Sand,Tier 2 (Regional Distributor),Tamil Nadu,Karnataka,1678,145.7,14,0.85,0.9,0.72,0.75,0.7,0.72,0.357,0.566,1,32,Trailer,19.4,72.3,Detour,54,406,75.5,523,262260.0,0.73,57,106.64,10
ORD-02319,2024-06-09,6,6,2,0,Plywood,Tier 3 (Local Supplier),Haryana,Punjab,163,193.0,8,0.7,0.8,0.74,0.71,0.5,0.55,0.342,0.435,0,0,Container,25.4,39.1,Moderate,36,284,91.3,676,18335.0,0.72,74,97.67,22
ORD-02320,2024-08-09,8,4,3,0,Fly Ash Bricks,Tier 3 (Local Supplier),Rajasthan,Tamil Nadu,1166,174.0,14,0.85,0.6,0.75,0.65,0.7,0.55,0.364,0.571,1,7,Mini Truck,18.5,69.6,Detour,45,529,66.7,998,1392.0,0.7,74,94.1,1
ORD-02321,2024-02-18,2,6,1,0,OPC Cement,Tier 3 (Local Supplier),Jharkhand,West Bengal,703,47.9,7,0.0,0.7,0.62,0.42,0.8,0.55,0.446,0.518,1,20,Truck,32.1,56.4,Moderate,41,391,86.0,411,18202.0,0.52,54,106.58,12
ORD-02322,2023-03-15,3,2,1,0,Electrical Cable,Tier 2 (Regional Distributor),Tamil Nadu,Tamil Nadu,53,156.0,18,0.0,0.1,0.75,0.75,0.7,0.72,0.188,0.471,0,0,Truck,26.8,59.3,Moderate,40,169,61.4,219,343200.0,0.75,71,91.32,15
ORD-02323,2025-03-05,3,2,1,0,River Sand,Tier 1 (Large Manufacturer),Odisha,Punjab,763,59.5,9,0.0,0.9,0.74,0.5,0.5,0.88,0.168,0.466,0,0,Mini Truck,38.1,69.7,Moderate,33,949,66.7,667,107100.0,0.62,99,106.03,22
ORD-02324,2025-01-29,1,2,1,0,Electrical Cable,Tier 3 (Local Supplier),Karnataka,West Bengal,1134,21.0,22,0.0,0.1,0.62,0.72,0.8,0.55,0.362,0.522,0,0,Mini Truck,35.9,43.3,Moderate,40,953,93.8,502,46200.0,0.67,71,121.66,15
ORD-02325,2025-10-28,10,1,4,0,Coarse Aggregate,Tier 1 (Large Manufacturer),Punjab,Uttar Pradesh,1641,27.8,13,0.2,0.5,0.58,0.74,0.6,0.88,0.166,0.44,0,0,Mini Truck,21.0,72.8,Moderate,43,884,63.0,251,33360.0,0.66,86,107.44,24
ORD-02326,2023-11-09,11,3,4,0,AAC Blocks,Tier 2 (Regional Distributor),Haryana,Karnataka,502,68.0,13,0.05,0.2,0.72,0.71,0.7,0.72,0.305,0.536,0,0,Trailer,34.2,88.7,Moderate,47,938,68.3,696,3740.0,0.71,81,100.21,7
ORD-02327,2023-04-26,4,2,2,0,Structural Steel,Tier 2 (Regional Distributor),Karnataka,Rajasthan,1517,23.5,27,0.05,0.2,0.65,0.72,0.3,0.72,0.43,0.493,0,0,Mini Truck,21.6,94.4,Moderate,52,296,85.3,515,1762500.0,0.69,99,97.2,24
ORD-02328,2024-02-03,2,5,1,0,AAC Blocks,Tier 3 (Local Supplier),Punjab,West Bengal,1186,153.0,16,0.0,0.2,0.62,0.74,0.8,0.55,0.312,0.752,1,14,Mini Truck,20.3,92.8,Heavy,52,109,59.4,576,8415.0,0.68,83,99.54,20
ORD-02329,2023-05-23,5,1,2,0,Coarse Aggregate,Tier 3 (Local Supplier),Madhya Pradesh,Rajasthan,1141,47.4,10,0.15,0.5,0.65,0.55,0.3,0.55,0.457,0.625,1,19,Truck,37.6,83.1,Detour,55,304,79.9,844,56880.0,0.6,69,102.92,3
ORD-02330,2024-10-12,10,5,4,0,TMT Steel,Tier 1 (Large Manufacturer),Kerala,Tamil Nadu,1065,21.0,18,0.2,0.3,0.75,0.68,0.7,0.88,0.114,0.621,1,4,Container,37.6,56.1,Detour,52,204,92.6,126,1302000.0,0.72,50,112.65,7
